id,latitude,longitude,date_M_D_YYYY,date_M_D_YYYY_00_00_00,date_YYYY-MM-DD,date_YYYY-MM-DD_00_00_00,date_YYYY-MM-DDT00_00_00,date_YYYY-MM-DDT00_00_00Z,date_YYYY-MM-DDT00_00_00_America_LosAngeles,date_YYYY-MM-DDT00_00_00_America_NewYork,str_yyyy,str_yyyy-MM,str_yyyy-MM-dd,str1_yyyy-MM-dd_HH-mm-ss,int_yyyy,int_yyyyMM,int_yyyyMMdd,dbl1_yyyyMMddHHmmss,dbl2_yyyyMMddHHmmss,dbl_yyyyMMddHHmmssS,day,month,month_str_1,year,weekday,weekday_str,week_number,day365,isfeb29,DST,DST_switch,DST_adjust
828,-14,-16.125,4/7/2024,4/7/2024 00:00:00,2024-04-07,2024-04-07 00:00:00,2024-04-07T00:00:00,2024-04-07T00:00:00Z,2024-04-07T00:00:00-07:00,2024-04-07T00:00:00-04:00,2024,2024-04,2024-04-07,2024-04-07 00:00:00,2024,202404,20240407,20240407000000,20240407235959,20240407235959.5,7,4,Apr,2024,1,Sunday,15,98,0,1,0,0
829,-14.125,-16.25,4/8/2024,4/8/2024 00:00:00,2024-04-08,2024-04-08 00:00:00,2024-04-08T00:00:00,2024-04-08T00:00:00Z,2024-04-08T00:00:00-07:00,2024-04-08T00:00:00-04:00,2024,2024-04,2024-04-08,2024-04-08 00:00:00,2024,202404,20240408,20240408000000,20240408235959,20240408235959.5,8,4,Apr,2024,2,Monday,15,99,0,1,0,0
830,-14.25,-16.375,4/9/2024,4/9/2024 00:00:00,2024-04-09,2024-04-09 00:00:00,2024-04-09T00:00:00,2024-04-09T00:00:00Z,2024-04-09T00:00:00-07:00,2024-04-09T00:00:00-04:00,2024,2024-04,2024-04-09,2024-04-09 00:00:00,2024,202404,20240409,20240409000000,20240409235959,20240409235959.5,9,4,Apr,2024,3,Tuesday,15,100,0,1,0,0
831,-14.375,-16.5,4/10/2024,4/10/2024 00:00:00,2024-04-10,2024-04-10 00:00:00,2024-04-10T00:00:00,2024-04-10T00:00:00Z,2024-04-10T00:00:00-07:00,2024-04-10T00:00:00-04:00,2024,2024-04,2024-04-10,2024-04-10 00:00:00,2024,202404,20240410,20240410000000,20240410235959,20240410235959.5,10,4,Apr,2024,4,Wednesday,15,101,0,1,0,0
832,-14.5,-16.625,4/11/2024,4/11/2024 00:00:00,2024-04-11,2024-04-11 00:00:00,2024-04-11T00:00:00,2024-04-11T00:00:00Z,2024-04-11T00:00:00-07:00,2024-04-11T00:00:00-04:00,2024,2024-04,2024-04-11,2024-04-11 00:00:00,2024,202404,20240411,20240411000000,20240411235959,20240411235959.5,11,4,Apr,2024,5,Thursday,15,102,0,1,0,0
833,-14.625,-16.75,4/12/2024,4/12/2024 00:00:00,2024-04-12,2024-04-12 00:00:00,2024-04-12T00:00:00,2024-04-12T00:00:00Z,2024-04-12T00:00:00-07:00,2024-04-12T00:00:00-04:00,2024,2024-04,2024-04-12,2024-04-12 00:00:00,2024,202404,20240412,20240412000000,20240412235959,20240412235959.5,12,4,Apr,2024,6,Friday,15,103,0,1,0,0
834,-14.75,-16.875,4/13/2024,4/13/2024 00:00:00,2024-04-13,2024-04-13 00:00:00,2024-04-13T00:00:00,2024-04-13T00:00:00Z,2024-04-13T00:00:00-07:00,2024-04-13T00:00:00-04:00,2024,2024-04,2024-04-13,2024-04-13 00:00:00,2024,202404,20240413,20240413000000,20240413235959,20240413235959.5,13,4,Apr,2024,7,Saturday,15,104,0,1,0,0
835,-15,-17,4/14/2024,4/14/2024 00:00:00,2024-04-14,2024-04-14 00:00:00,2024-04-14T00:00:00,2024-04-14T00:00:00Z,2024-04-14T00:00:00-07:00,2024-04-14T00:00:00-04:00,2024,2024-04,2024-04-14,2024-04-14 00:00:00,2024,202404,20240414,20240414000000,20240414235959,20240414235959.5,14,4,Apr,2024,1,Sunday,16,105,0,1,0,0
836,-15.125,-17.125,4/15/2024,4/15/2024 00:00:00,2024-04-15,2024-04-15 00:00:00,2024-04-15T00:00:00,2024-04-15T00:00:00Z,2024-04-15T00:00:00-07:00,2024-04-15T00:00:00-04:00,2024,2024-04,2024-04-15,2024-04-15 00:00:00,2024,202404,20240415,20240415000000,20240415235959,20240415235959.5,15,4,Apr,2024,2,Monday,16,106,0,1,0,0
837,-15.25,-17.25,4/16/2024,4/16/2024 00:00:00,2024-04-16,2024-04-16 00:00:00,2024-04-16T00:00:00,2024-04-16T00:00:00Z,2024-04-16T00:00:00-07:00,2024-04-16T00:00:00-04:00,2024,2024-04,2024-04-16,2024-04-16 00:00:00,2024,202404,20240416,20240416000000,20240416235959,20240416235959.5,16,4,Apr,2024,3,Tuesday,16,107,0,1,0,0
838,-15.375,-17.375,4/17/2024,4/17/2024 00:00:00,2024-04-17,2024-04-17 00:00:00,2024-04-17T00:00:00,2024-04-17T00:00:00Z,2024-04-17T00:00:00-07:00,2024-04-17T00:00:00-04:00,2024,2024-04,2024-04-17,2024-04-17 00:00:00,2024,202404,20240417,20240417000000,20240417235959,20240417235959.5,17,4,Apr,2024,4,Wednesday,16,108,0,1,0,0
839,-15.5,-17.5,4/18/2024,4/18/2024 00:00:00,2024-04-18,2024-04-18 00:00:00,2024-04-18T00:00:00,2024-04-18T00:00:00Z,2024-04-18T00:00:00-07:00,2024-04-18T00:00:00-04:00,2024,2024-04,2024-04-18,2024-04-18 00:00:00,2024,202404,20240418,20240418000000,20240418235959,20240418235959.5,18,4,Apr,2024,5,Thursday,16,109,0,1,0,0
840,-15.625,-17.625,4/19/2024,4/19/2024 00:00:00,2024-04-19,2024-04-19 00:00:00,2024-04-19T00:00:00,2024-04-19T00:00:00Z,2024-04-19T00:00:00-07:00,2024-04-19T00:00:00-04:00,2024,2024-04,2024-04-19,2024-04-19 00:00:00,2024,202404,20240419,20240419000000,20240419235959,20240419235959.5,19,4,Apr,2024,6,Friday,16,110,0,1,0,0
841,-15.75,-17.75,4/20/2024,4/20/2024 00:00:00,2024-04-20,2024-04-20 00:00:00,2024-04-20T00:00:00,2024-04-20T00:00:00Z,2024-04-20T00:00:00-07:00,2024-04-20T00:00:00-04:00,2024,2024-04,2024-04-20,2024-04-20 00:00:00,2024,202404,20240420,20240420000000,20240420235959,20240420235959.5,20,4,Apr,2024,7,Saturday,16,111,0,1,0,0
842,-16,-17.875,4/21/2024,4/21/2024 00:00:00,2024-04-21,2024-04-21 00:00:00,2024-04-21T00:00:00,2024-04-21T00:00:00Z,2024-04-21T00:00:00-07:00,2024-04-21T00:00:00-04:00,2024,2024-04,2024-04-21,2024-04-21 00:00:00,2024,202404,20240421,20240421000000,20240421235959,20240421235959.5,21,4,Apr,2024,1,Sunday,17,112,0,1,0,0
843,-16.125,-18,4/22/2024,4/22/2024 00:00:00,2024-04-22,2024-04-22 00:00:00,2024-04-22T00:00:00,2024-04-22T00:00:00Z,2024-04-22T00:00:00-07:00,2024-04-22T00:00:00-04:00,2024,2024-04,2024-04-22,2024-04-22 00:00:00,2024,202404,20240422,20240422000000,20240422235959,20240422235959.5,22,4,Apr,2024,2,Monday,17,113,0,1,0,0
844,-16.25,-18.125,4/23/2024,4/23/2024 00:00:00,2024-04-23,2024-04-23 00:00:00,2024-04-23T00:00:00,2024-04-23T00:00:00Z,2024-04-23T00:00:00-07:00,2024-04-23T00:00:00-04:00,2024,2024-04,2024-04-23,2024-04-23 00:00:00,2024,202404,20240423,20240423000000,20240423235959,20240423235959.5,23,4,Apr,2024,3,Tuesday,17,114,0,1,0,0
845,-16.375,-18.25,4/24/2024,4/24/2024 00:00:00,2024-04-24,2024-04-24 00:00:00,2024-04-24T00:00:00,2024-04-24T00:00:00Z,2024-04-24T00:00:00-07:00,2024-04-24T00:00:00-04:00,2024,2024-04,2024-04-24,2024-04-24 00:00:00,2024,202404,20240424,20240424000000,20240424235959,20240424235959.5,24,4,Apr,2024,4,Wednesday,17,115,0,1,0,0
846,-16.5,-18.375,4/25/2024,4/25/2024 00:00:00,2024-04-25,2024-04-25 00:00:00,2024-04-25T00:00:00,2024-04-25T00:00:00Z,2024-04-25T00:00:00-07:00,2024-04-25T00:00:00-04:00,2024,2024-04,2024-04-25,2024-04-25 00:00:00,2024,202404,20240425,20240425000000,20240425235959,20240425235959.5,25,4,Apr,2024,5,Thursday,17,116,0,1,0,0
847,-16.625,-18.5,4/26/2024,4/26/2024 00:00:00,2024-04-26,2024-04-26 00:00:00,2024-04-26T00:00:00,2024-04-26T00:00:00Z,2024-04-26T00:00:00-07:00,2024-04-26T00:00:00-04:00,2024,2024-04,2024-04-26,2024-04-26 00:00:00,2024,202404,20240426,20240426000000,20240426235959,20240426235959.5,26,4,Apr,2024,6,Friday,17,117,0,1,0,0
848,-16.75,-18.625,4/27/2024,4/27/2024 00:00:00,2024-04-27,2024-04-27 00:00:00,2024-04-27T00:00:00,2024-04-27T00:00:00Z,2024-04-27T00:00:00-07:00,2024-04-27T00:00:00-04:00,2024,2024-04,2024-04-27,2024-04-27 00:00:00,2024,202404,20240427,20240427000000,20240427235959,20240427235959.5,27,4,Apr,2024,7,Saturday,17,118,0,1,0,0
849,-17,-18.75,4/28/2024,4/28/2024 00:00:00,2024-04-28,2024-04-28 00:00:00,2024-04-28T00:00:00,2024-04-28T00:00:00Z,2024-04-28T00:00:00-07:00,2024-04-28T00:00:00-04:00,2024,2024-04,2024-04-28,2024-04-28 00:00:00,2024,202404,20240428,20240428000000,20240428235959,20240428235959.5,28,4,Apr,2024,1,Sunday,18,119,0,1,0,0
850,-17.125,-18.875,4/29/2024,4/29/2024 00:00:00,2024-04-29,2024-04-29 00:00:00,2024-04-29T00:00:00,2024-04-29T00:00:00Z,2024-04-29T00:00:00-07:00,2024-04-29T00:00:00-04:00,2024,2024-04,2024-04-29,2024-04-29 00:00:00,2024,202404,20240429,20240429000000,20240429235959,20240429235959.5,29,4,Apr,2024,2,Monday,18,120,0,1,0,0
851,-17.25,-19,4/30/2024,4/30/2024 00:00:00,2024-04-30,2024-04-30 00:00:00,2024-04-30T00:00:00,2024-04-30T00:00:00Z,2024-04-30T00:00:00-07:00,2024-04-30T00:00:00-04:00,2024,2024-04,2024-04-30,2024-04-30 00:00:00,2024,202404,20240430,20240430000000,20240430235959,20240430235959.5,30,4,Apr,2024,3,Tuesday,18,121,0,1,0,0
852,-17.375,-20.125,5/1/2024,5/1/2024 00:00:00,2024-05-01,2024-05-01 00:00:00,2024-05-01T00:00:00,2024-05-01T00:00:00Z,2024-05-01T00:00:00-07:00,2024-05-01T00:00:00-04:00,2024,2024-05,2024-05-01,2024-05-01 00:00:00,2024,202405,20240501,20240501000000,20240501235959,20240501235959.5,1,5,May,2024,4,Wednesday,18,122,0,1,0,0
853,-17.5,-20.25,5/2/2024,5/2/2024 00:00:00,2024-05-02,2024-05-02 00:00:00,2024-05-02T00:00:00,2024-05-02T00:00:00Z,2024-05-02T00:00:00-07:00,2024-05-02T00:00:00-04:00,2024,2024-05,2024-05-02,2024-05-02 00:00:00,2024,202405,20240502,20240502000000,20240502235959,20240502235959.5,2,5,May,2024,5,Thursday,18,123,0,1,0,0
854,-17.625,-20.375,5/3/2024,5/3/2024 00:00:00,2024-05-03,2024-05-03 00:00:00,2024-05-03T00:00:00,2024-05-03T00:00:00Z,2024-05-03T00:00:00-07:00,2024-05-03T00:00:00-04:00,2024,2024-05,2024-05-03,2024-05-03 00:00:00,2024,202405,20240503,20240503000000,20240503235959,20240503235959.5,3,5,May,2024,6,Friday,18,124,0,1,0,0
855,-17.75,-20.5,5/4/2024,5/4/2024 00:00:00,2024-05-04,2024-05-04 00:00:00,2024-05-04T00:00:00,2024-05-04T00:00:00Z,2024-05-04T00:00:00-07:00,2024-05-04T00:00:00-04:00,2024,2024-05,2024-05-04,2024-05-04 00:00:00,2024,202405,20240504,20240504000000,20240504235959,20240504235959.5,4,5,May,2024,7,Saturday,18,125,0,1,0,0
856,-18,-20.625,5/5/2024,5/5/2024 00:00:00,2024-05-05,2024-05-05 00:00:00,2024-05-05T00:00:00,2024-05-05T00:00:00Z,2024-05-05T00:00:00-07:00,2024-05-05T00:00:00-04:00,2024,2024-05,2024-05-05,2024-05-05 00:00:00,2024,202405,20240505,20240505000000,20240505235959,20240505235959.5,5,5,May,2024,1,Sunday,19,126,0,1,0,0
857,-18.125,-20.75,5/6/2024,5/6/2024 00:00:00,2024-05-06,2024-05-06 00:00:00,2024-05-06T00:00:00,2024-05-06T00:00:00Z,2024-05-06T00:00:00-07:00,2024-05-06T00:00:00-04:00,2024,2024-05,2024-05-06,2024-05-06 00:00:00,2024,202405,20240506,20240506000000,20240506235959,20240506235959.5,6,5,May,2024,2,Monday,19,127,0,1,0,0
858,-18.25,-20.875,5/7/2024,5/7/2024 00:00:00,2024-05-07,2024-05-07 00:00:00,2024-05-07T00:00:00,2024-05-07T00:00:00Z,2024-05-07T00:00:00-07:00,2024-05-07T00:00:00-04:00,2024,2024-05,2024-05-07,2024-05-07 00:00:00,2024,202405,20240507,20240507000000,20240507235959,20240507235959.5,7,5,May,2024,3,Tuesday,19,128,0,1,0,0
859,-18.375,-21,5/8/2024,5/8/2024 00:00:00,2024-05-08,2024-05-08 00:00:00,2024-05-08T00:00:00,2024-05-08T00:00:00Z,2024-05-08T00:00:00-07:00,2024-05-08T00:00:00-04:00,2024,2024-05,2024-05-08,2024-05-08 00:00:00,2024,202405,20240508,20240508000000,20240508235959,20240508235959.5,8,5,May,2024,4,Wednesday,19,129,0,1,0,0
860,-18.5,-21.125,5/9/2024,5/9/2024 00:00:00,2024-05-09,2024-05-09 00:00:00,2024-05-09T00:00:00,2024-05-09T00:00:00Z,2024-05-09T00:00:00-07:00,2024-05-09T00:00:00-04:00,2024,2024-05,2024-05-09,2024-05-09 00:00:00,2024,202405,20240509,20240509000000,20240509235959,20240509235959.5,9,5,May,2024,5,Thursday,19,130,0,1,0,0
861,-18.625,-21.25,5/10/2024,5/10/2024 00:00:00,2024-05-10,2024-05-10 00:00:00,2024-05-10T00:00:00,2024-05-10T00:00:00Z,2024-05-10T00:00:00-07:00,2024-05-10T00:00:00-04:00,2024,2024-05,2024-05-10,2024-05-10 00:00:00,2024,202405,20240510,20240510000000,20240510235959,20240510235959.5,10,5,May,2024,6,Friday,19,131,0,1,0,0
862,-18.75,-21.375,5/11/2024,5/11/2024 00:00:00,2024-05-11,2024-05-11 00:00:00,2024-05-11T00:00:00,2024-05-11T00:00:00Z,2024-05-11T00:00:00-07:00,2024-05-11T00:00:00-04:00,2024,2024-05,2024-05-11,2024-05-11 00:00:00,2024,202405,20240511,20240511000000,20240511235959,20240511235959.5,11,5,May,2024,7,Saturday,19,132,0,1,0,0
863,-19,-21.5,5/12/2024,5/12/2024 00:00:00,2024-05-12,2024-05-12 00:00:00,2024-05-12T00:00:00,2024-05-12T00:00:00Z,2024-05-12T00:00:00-07:00,2024-05-12T00:00:00-04:00,2024,2024-05,2024-05-12,2024-05-12 00:00:00,2024,202405,20240512,20240512000000,20240512235959,20240512235959.5,12,5,May,2024,1,Sunday,20,133,0,1,0,0
864,-19.125,-21.625,5/13/2024,5/13/2024 00:00:00,2024-05-13,2024-05-13 00:00:00,2024-05-13T00:00:00,2024-05-13T00:00:00Z,2024-05-13T00:00:00-07:00,2024-05-13T00:00:00-04:00,2024,2024-05,2024-05-13,2024-05-13 00:00:00,2024,202405,20240513,20240513000000,20240513235959,20240513235959.5,13,5,May,2024,2,Monday,20,134,0,1,0,0
865,-19.25,-21.75,5/14/2024,5/14/2024 00:00:00,2024-05-14,2024-05-14 00:00:00,2024-05-14T00:00:00,2024-05-14T00:00:00Z,2024-05-14T00:00:00-07:00,2024-05-14T00:00:00-04:00,2024,2024-05,2024-05-14,2024-05-14 00:00:00,2024,202405,20240514,20240514000000,20240514235959,20240514235959.5,14,5,May,2024,3,Tuesday,20,135,0,1,0,0
866,-19.375,-21.875,5/15/2024,5/15/2024 00:00:00,2024-05-15,2024-05-15 00:00:00,2024-05-15T00:00:00,2024-05-15T00:00:00Z,2024-05-15T00:00:00-07:00,2024-05-15T00:00:00-04:00,2024,2024-05,2024-05-15,2024-05-15 00:00:00,2024,202405,20240515,20240515000000,20240515235959,20240515235959.5,15,5,May,2024,4,Wednesday,20,136,0,1,0,0
867,-19.5,-22,5/16/2024,5/16/2024 00:00:00,2024-05-16,2024-05-16 00:00:00,2024-05-16T00:00:00,2024-05-16T00:00:00Z,2024-05-16T00:00:00-07:00,2024-05-16T00:00:00-04:00,2024,2024-05,2024-05-16,2024-05-16 00:00:00,2024,202405,20240516,20240516000000,20240516235959,20240516235959.5,16,5,May,2024,5,Thursday,20,137,0,1,0,0
868,-19.625,-22.125,5/17/2024,5/17/2024 00:00:00,2024-05-17,2024-05-17 00:00:00,2024-05-17T00:00:00,2024-05-17T00:00:00Z,2024-05-17T00:00:00-07:00,2024-05-17T00:00:00-04:00,2024,2024-05,2024-05-17,2024-05-17 00:00:00,2024,202405,20240517,20240517000000,20240517235959,20240517235959.5,17,5,May,2024,6,Friday,20,138,0,1,0,0
869,-19.75,-22.25,5/18/2024,5/18/2024 00:00:00,2024-05-18,2024-05-18 00:00:00,2024-05-18T00:00:00,2024-05-18T00:00:00Z,2024-05-18T00:00:00-07:00,2024-05-18T00:00:00-04:00,2024,2024-05,2024-05-18,2024-05-18 00:00:00,2024,202405,20240518,20240518000000,20240518235959,20240518235959.5,18,5,May,2024,7,Saturday,20,139,0,1,0,0
870,-20,-22.375,5/19/2024,5/19/2024 00:00:00,2024-05-19,2024-05-19 00:00:00,2024-05-19T00:00:00,2024-05-19T00:00:00Z,2024-05-19T00:00:00-07:00,2024-05-19T00:00:00-04:00,2024,2024-05,2024-05-19,2024-05-19 00:00:00,2024,202405,20240519,20240519000000,20240519235959,20240519235959.5,19,5,May,2024,1,Sunday,21,140,0,1,0,0
871,-20.125,-22.5,5/20/2024,5/20/2024 00:00:00,2024-05-20,2024-05-20 00:00:00,2024-05-20T00:00:00,2024-05-20T00:00:00Z,2024-05-20T00:00:00-07:00,2024-05-20T00:00:00-04:00,2024,2024-05,2024-05-20,2024-05-20 00:00:00,2024,202405,20240520,20240520000000,20240520235959,20240520235959.5,20,5,May,2024,2,Monday,21,141,0,1,0,0
872,-20.25,-22.625,5/21/2024,5/21/2024 00:00:00,2024-05-21,2024-05-21 00:00:00,2024-05-21T00:00:00,2024-05-21T00:00:00Z,2024-05-21T00:00:00-07:00,2024-05-21T00:00:00-04:00,2024,2024-05,2024-05-21,2024-05-21 00:00:00,2024,202405,20240521,20240521000000,20240521235959,20240521235959.5,21,5,May,2024,3,Tuesday,21,142,0,1,0,0
873,-20.375,-22.75,5/22/2024,5/22/2024 00:00:00,2024-05-22,2024-05-22 00:00:00,2024-05-22T00:00:00,2024-05-22T00:00:00Z,2024-05-22T00:00:00-07:00,2024-05-22T00:00:00-04:00,2024,2024-05,2024-05-22,2024-05-22 00:00:00,2024,202405,20240522,20240522000000,20240522235959,20240522235959.5,22,5,May,2024,4,Wednesday,21,143,0,1,0,0
874,-20.5,-22.875,5/23/2024,5/23/2024 00:00:00,2024-05-23,2024-05-23 00:00:00,2024-05-23T00:00:00,2024-05-23T00:00:00Z,2024-05-23T00:00:00-07:00,2024-05-23T00:00:00-04:00,2024,2024-05,2024-05-23,2024-05-23 00:00:00,2024,202405,20240523,20240523000000,20240523235959,20240523235959.5,23,5,May,2024,5,Thursday,21,144,0,1,0,0
875,-20.625,-23,5/24/2024,5/24/2024 00:00:00,2024-05-24,2024-05-24 00:00:00,2024-05-24T00:00:00,2024-05-24T00:00:00Z,2024-05-24T00:00:00-07:00,2024-05-24T00:00:00-04:00,2024,2024-05,2024-05-24,2024-05-24 00:00:00,2024,202405,20240524,20240524000000,20240524235959,20240524235959.5,24,5,May,2024,6,Friday,21,145,0,1,0,0
876,-20.75,-23.125,5/25/2024,5/25/2024 00:00:00,2024-05-25,2024-05-25 00:00:00,2024-05-25T00:00:00,2024-05-25T00:00:00Z,2024-05-25T00:00:00-07:00,2024-05-25T00:00:00-04:00,2024,2024-05,2024-05-25,2024-05-25 00:00:00,2024,202405,20240525,20240525000000,20240525235959,20240525235959.5,25,5,May,2024,7,Saturday,21,146,0,1,0,0
877,-21,-23.25,5/26/2024,5/26/2024 00:00:00,2024-05-26,2024-05-26 00:00:00,2024-05-26T00:00:00,2024-05-26T00:00:00Z,2024-05-26T00:00:00-07:00,2024-05-26T00:00:00-04:00,2024,2024-05,2024-05-26,2024-05-26 00:00:00,2024,202405,20240526,20240526000000,20240526235959,20240526235959.5,26,5,May,2024,1,Sunday,22,147,0,1,0,0
878,-21.125,-23.375,5/27/2024,5/27/2024 00:00:00,2024-05-27,2024-05-27 00:00:00,2024-05-27T00:00:00,2024-05-27T00:00:00Z,2024-05-27T00:00:00-07:00,2024-05-27T00:00:00-04:00,2024,2024-05,2024-05-27,2024-05-27 00:00:00,2024,202405,20240527,20240527000000,20240527235959,20240527235959.5,27,5,May,2024,2,Monday,22,148,0,1,0,0
879,-21.25,-23.5,5/28/2024,5/28/2024 00:00:00,2024-05-28,2024-05-28 00:00:00,2024-05-28T00:00:00,2024-05-28T00:00:00Z,2024-05-28T00:00:00-07:00,2024-05-28T00:00:00-04:00,2024,2024-05,2024-05-28,2024-05-28 00:00:00,2024,202405,20240528,20240528000000,20240528235959,20240528235959.5,28,5,May,2024,3,Tuesday,22,149,0,1,0,0
880,-21.375,-23.625,5/29/2024,5/29/2024 00:00:00,2024-05-29,2024-05-29 00:00:00,2024-05-29T00:00:00,2024-05-29T00:00:00Z,2024-05-29T00:00:00-07:00,2024-05-29T00:00:00-04:00,2024,2024-05,2024-05-29,2024-05-29 00:00:00,2024,202405,20240529,20240529000000,20240529235959,20240529235959.5,29,5,May,2024,4,Wednesday,22,150,0,1,0,0
881,-21.5,-23.75,5/30/2024,5/30/2024 00:00:00,2024-05-30,2024-05-30 00:00:00,2024-05-30T00:00:00,2024-05-30T00:00:00Z,2024-05-30T00:00:00-07:00,2024-05-30T00:00:00-04:00,2024,2024-05,2024-05-30,2024-05-30 00:00:00,2024,202405,20240530,20240530000000,20240530235959,20240530235959.5,30,5,May,2024,5,Thursday,22,151,0,1,0,0
882,-21.625,-23.875,5/31/2024,5/31/2024 00:00:00,2024-05-31,2024-05-31 00:00:00,2024-05-31T00:00:00,2024-05-31T00:00:00Z,2024-05-31T00:00:00-07:00,2024-05-31T00:00:00-04:00,2024,2024-05,2024-05-31,2024-05-31 00:00:00,2024,202405,20240531,20240531000000,20240531235959,20240531235959.5,31,5,May,2024,6,Friday,22,152,0,1,0,0
883,-21.75,-25,6/1/2024,6/1/2024 00:00:00,2024-06-01,2024-06-01 00:00:00,2024-06-01T00:00:00,2024-06-01T00:00:00Z,2024-06-01T00:00:00-07:00,2024-06-01T00:00:00-04:00,2024,2024-06,2024-06-01,2024-06-01 00:00:00,2024,202406,20240601,20240601000000,20240601235959,20240601235959.5,1,6,Jun,2024,7,Saturday,22,153,0,1,0,0
884,-22,-25.125,6/2/2024,6/2/2024 00:00:00,2024-06-02,2024-06-02 00:00:00,2024-06-02T00:00:00,2024-06-02T00:00:00Z,2024-06-02T00:00:00-07:00,2024-06-02T00:00:00-04:00,2024,2024-06,2024-06-02,2024-06-02 00:00:00,2024,202406,20240602,20240602000000,20240602235959,20240602235959.5,2,6,Jun,2024,1,Sunday,23,154,0,1,0,0
885,-22.125,-25.25,6/3/2024,6/3/2024 00:00:00,2024-06-03,2024-06-03 00:00:00,2024-06-03T00:00:00,2024-06-03T00:00:00Z,2024-06-03T00:00:00-07:00,2024-06-03T00:00:00-04:00,2024,2024-06,2024-06-03,2024-06-03 00:00:00,2024,202406,20240603,20240603000000,20240603235959,20240603235959.5,3,6,Jun,2024,2,Monday,23,155,0,1,0,0
886,-22.25,-25.375,6/4/2024,6/4/2024 00:00:00,2024-06-04,2024-06-04 00:00:00,2024-06-04T00:00:00,2024-06-04T00:00:00Z,2024-06-04T00:00:00-07:00,2024-06-04T00:00:00-04:00,2024,2024-06,2024-06-04,2024-06-04 00:00:00,2024,202406,20240604,20240604000000,20240604235959,20240604235959.5,4,6,Jun,2024,3,Tuesday,23,156,0,1,0,0
887,-22.375,-25.5,6/5/2024,6/5/2024 00:00:00,2024-06-05,2024-06-05 00:00:00,2024-06-05T00:00:00,2024-06-05T00:00:00Z,2024-06-05T00:00:00-07:00,2024-06-05T00:00:00-04:00,2024,2024-06,2024-06-05,2024-06-05 00:00:00,2024,202406,20240605,20240605000000,20240605235959,20240605235959.5,5,6,Jun,2024,4,Wednesday,23,157,0,1,0,0
888,-22.5,-25.625,6/6/2024,6/6/2024 00:00:00,2024-06-06,2024-06-06 00:00:00,2024-06-06T00:00:00,2024-06-06T00:00:00Z,2024-06-06T00:00:00-07:00,2024-06-06T00:00:00-04:00,2024,2024-06,2024-06-06,2024-06-06 00:00:00,2024,202406,20240606,20240606000000,20240606235959,20240606235959.5,6,6,Jun,2024,5,Thursday,23,158,0,1,0,0
889,-22.625,-25.75,6/7/2024,6/7/2024 00:00:00,2024-06-07,2024-06-07 00:00:00,2024-06-07T00:00:00,2024-06-07T00:00:00Z,2024-06-07T00:00:00-07:00,2024-06-07T00:00:00-04:00,2024,2024-06,2024-06-07,2024-06-07 00:00:00,2024,202406,20240607,20240607000000,20240607235959,20240607235959.5,7,6,Jun,2024,6,Friday,23,159,0,1,0,0
890,-22.75,-25.875,6/8/2024,6/8/2024 00:00:00,2024-06-08,2024-06-08 00:00:00,2024-06-08T00:00:00,2024-06-08T00:00:00Z,2024-06-08T00:00:00-07:00,2024-06-08T00:00:00-04:00,2024,2024-06,2024-06-08,2024-06-08 00:00:00,2024,202406,20240608,20240608000000,20240608235959,20240608235959.5,8,6,Jun,2024,7,Saturday,23,160,0,1,0,0
891,-23,-26,6/9/2024,6/9/2024 00:00:00,2024-06-09,2024-06-09 00:00:00,2024-06-09T00:00:00,2024-06-09T00:00:00Z,2024-06-09T00:00:00-07:00,2024-06-09T00:00:00-04:00,2024,2024-06,2024-06-09,2024-06-09 00:00:00,2024,202406,20240609,20240609000000,20240609235959,20240609235959.5,9,6,Jun,2024,1,Sunday,24,161,0,1,0,0
892,-23.125,-26.125,6/10/2024,6/10/2024 00:00:00,2024-06-10,2024-06-10 00:00:00,2024-06-10T00:00:00,2024-06-10T00:00:00Z,2024-06-10T00:00:00-07:00,2024-06-10T00:00:00-04:00,2024,2024-06,2024-06-10,2024-06-10 00:00:00,2024,202406,20240610,20240610000000,20240610235959,20240610235959.5,10,6,Jun,2024,2,Monday,24,162,0,1,0,0
893,-23.25,-26.25,6/11/2024,6/11/2024 00:00:00,2024-06-11,2024-06-11 00:00:00,2024-06-11T00:00:00,2024-06-11T00:00:00Z,2024-06-11T00:00:00-07:00,2024-06-11T00:00:00-04:00,2024,2024-06,2024-06-11,2024-06-11 00:00:00,2024,202406,20240611,20240611000000,20240611235959,20240611235959.5,11,6,Jun,2024,3,Tuesday,24,163,0,1,0,0
894,-23.375,-26.375,6/12/2024,6/12/2024 00:00:00,2024-06-12,2024-06-12 00:00:00,2024-06-12T00:00:00,2024-06-12T00:00:00Z,2024-06-12T00:00:00-07:00,2024-06-12T00:00:00-04:00,2024,2024-06,2024-06-12,2024-06-12 00:00:00,2024,202406,20240612,20240612000000,20240612235959,20240612235959.5,12,6,Jun,2024,4,Wednesday,24,164,0,1,0,0
895,-23.5,-26.5,6/13/2024,6/13/2024 00:00:00,2024-06-13,2024-06-13 00:00:00,2024-06-13T00:00:00,2024-06-13T00:00:00Z,2024-06-13T00:00:00-07:00,2024-06-13T00:00:00-04:00,2024,2024-06,2024-06-13,2024-06-13 00:00:00,2024,202406,20240613,20240613000000,20240613235959,20240613235959.5,13,6,Jun,2024,5,Thursday,24,165,0,1,0,0
